8.000000000000000000e+00,2.876950440392194253e+01,6.200000000000000178e+00
9.000000000000000000e+00,2.950644622070541345e+01,6.200000000000000178e+00
1.700000000000000000e+01,1.003410273147459009e+01,1.209999999999999964e+01
1.900000000000000000e+01,8.133336703074656171e+00,1.950000000000000000e+01
2.000000000000000000e+01,3.121543819246583951e+01,5.900000000000000355e+00
2.300000000000000000e+01,1.355664468189283767e+01,9.320000000000000284e+00
2.400000000000000000e+01,1.511198558140537784e+01,9.320000000000000284e+00
6.800000000000000000e+01,6.464844284576815703e+00,1.384999999999999964e+01
6.900000000000000000e+01,7.475534066209586825e+00,1.384999999999999964e+01
1.230000000000000000e+02,8.746765073324112905e+00,2.119999999999999929e+01
1.240000000000000000e+02,7.472773121248241779e+00,1.950000000000000000e+01
1.250000000000000000e+02,6.871857790266984622e+00,1.950000000000000000e+01
1.280000000000000000e+02,7.077778273461651892e+00,1.455000000000000071e+01
1.710000000000000000e+02,2.082662305264553027e+01,8.599999999999999645e+00
1.790000000000000000e+02,7.815100010994878943e+00,1.730000000000000071e+01
1.880000000000000000e+02,7.139900180493864212e+00,2.135000000000000142e+01
2.000000000000000000e+02,1.265915390768608617e+01,1.919999999999999929e+01
2.360000000000000000e+02,2.360966734678736145e+01,5.940000000000000391e+00
2.370000000000000000e+02,2.362684219281030096e+01,5.940000000000000391e+00
2.390000000000000000e+02,1.110390929551978800e+01,1.049000000000000021e+01
2.400000000000000000e+02,1.259299248499024415e+01,1.049000000000000021e+01
2.410000000000000000e+02,1.236748754611340573e+01,8.970000000000000639e+00
2.440000000000000000e+02,2.880621888186402657e+01,4.620000000000000107e+00
2.450000000000000000e+02,2.861579464028957176e+01,4.620000000000000107e+00
3.190000000000000000e+02,7.666962669651956830e+00,1.373000000000000043e+01
3.210000000000000000e+02,1.248205411299665712e+01,1.048000000000000043e+01
3.270000000000000000e+02,9.771562208563887353e+00,1.240000000000000036e+01
4.570000000000000000e+02,7.186018194802812786e+00,2.500000000000000000e+01
4.580000000000000000e+02,7.194317074088036890e+00,2.500000000000000000e+01
4.590000000000000000e+02,2.706001581123217647e+01,6.900000000000000355e+00
4.600000000000000000e+02,2.969815121224796783e+01,6.900000000000000355e+00
5.590000000000000000e+02,5.124573474236530757e+00,2.350000000000000000e+01
5.610000000000000000e+02,-2.674022150849854285e+00,2.114999999999999858e+01
6.290000000000000000e+02,9.461827535620994212e+00,1.107000000000000028e+01
6.300000000000000000e+02,9.461827535620994212e+00,1.107000000000000028e+01
6.830000000000000000e+02,7.112578002345828487e+00,1.390000000000000036e+01
6.850000000000000000e+02,1.002679327778966112e+01,1.819999999999999929e+01
6.880000000000000000e+02,6.669687216381035455e+00,1.760000000000000142e+01
6.890000000000000000e+02,6.669687216381035455e+00,1.760000000000000142e+01
6.940000000000000000e+02,1.788396565941865290e+01,7.799999999999999822e+00
6.950000000000000000e+02,1.788396565941865290e+01,7.799999999999999822e+00
6.970000000000000000e+02,8.813895223660043854e+00,1.559999999999999964e+01
7.040000000000000000e+02,3.060789785017322018e+01,5.700000000000000178e+00
7.050000000000000000e+02,3.158850505268025444e+01,5.299999999999999822e+00
7.170000000000000000e+02,4.144206757535295793e+01,3.500000000000000000e+00
7.180000000000000000e+02,4.144206757535295793e+01,3.500000000000000000e+00
7.250000000000000000e+02,2.488629238620445250e+01,5.799999999999999822e+00
7.260000000000000000e+02,2.836975423239887206e+01,5.799999999999999822e+00
9.400000000000000000e+02,3.516432724065276005e+01,4.400000000000000355e+00
9.410000000000000000e+02,3.516432724065276005e+01,4.400000000000000355e+00
9.540000000000000000e+02,4.739773090730997751e+01,2.899999999999999911e+00
9.550000000000000000e+02,4.733075552286310028e+01,2.899999999999999911e+00
9.600000000000000000e+02,4.291633325736532356e+01,3.299999999999999822e+00
9.610000000000000000e+02,4.291633325736532356e+01,3.299999999999999822e+00
