ID_AUFTRAG_ZPM,n0_3,STW_NUM,BIEGESTEIFIGKEIT,MASSE,DATUM_GESAMT_BAUJAHR,V_SOLL_IST,BETA_HT_M_DEB,HOEHE_KONST_UEB_MITTE_DEB,Ssp_Randkonstruktion,WANDSCHIEFE_RAHMEN_P1_NUM2,DEB_I_LAGERUNG_UEBERBAU2
20716,15.116,4.5,319,8.4,1971,140,0.86,0.24,0,0,0
20726,4.814,15.92,12590,20.87,2001,250,1.083,0.88,1,0,0
20758,3.748,21.95,29663,22.45,1975,130,1.2,1.1,1,50.4,0
20768,4.533,10.5,1141,11.27,1942,130,1.216,0.45,1,10.8,0
20782,15.106,4.58,398,9.78,1978,130,1.056,0.29,1,0,0
20797,6.63,7.78,626,9.59,1985,140,1,0.34,1,0,1
20809,19.536,5.2,691,6.11,1997,130,1.39,0.32,1,0,0
20821,14.376,5.7,962,10.88,1931,120,0.993,0.46,0,0,1
20829,11.807,8.6,3483,11.27,1915,160,1.087,0.55,1,0,0
20847,17.167,5.4,1236,12.17,1933,120,0.899,0.4,1,0,0
20863,25.068,4.5,683,6.54,1928,140,1.135,0.4,1,50.004,1
20878,5.742,13.5,8554,19.27,2000,160,1.21,0.8,1,0,0
20881,5.7,13.55,8554,19.27,1999,160,1.21,0.8,1,0,0
20887,12.466,8.7,4575,12.68,1905,110,1.095,0.64,1,0,1
20892,6.087,13.87,12396,22.302,1996,200,1.4,0.9,1,29.28366,0
20915,5.364,11.19,2781,15.21,1998,160,1.84,0.5,1,10.3851,0
20924,4.902,12.686,3503,13.89,1982,140,1.24,0.54,1,0,0
20935,11.264,6.4,1012,11.73,1994,160,1,0.39,2,0,0
20937,8.513,8.5,484.5,3.16,1969,110,1.3,0.4,1,0,0
20940,11.489,6.6,1140,11.23,1920,110,1.027,0.51,1,0,1
20945,3.719,21.5,25109.4,20.96,1995,140,1.402,1.1,1,0,0
20950,11.619,6.6,1140,10.98,1920,110,1.027,0.51,1,0,1
20989,7.452,11.1,4069,11.91,1951,130,1,0.68,0,3.6,0
20999,14.256,6,1013,9.49,1960,160,1.19,0.48,1,0,0
21008,12.565,8.7,4575,12.48,1905,110,1.095,0.64,1,0,1
21077,5.742,13.5,8554,19.27,1999,160,1.21,0.8,1,0,0
21095,3.682,17.45,8737,17.15,1994,160,1.017,0.74,1,0,0
21128,7.454,11.56,6285,15.63,1978,140,1.15,0.75,1,5.85,1
21130,20.961,5.8,1864,9.25,1932,160,0.951,0.57,1,0,0
21135,5.895,11.73,3925,14.72,1981,120,1,0.6,1,0,0
21152,22.955,4.6,827.1,8.65,1927,80,0.78,0.45,1,0,1
21170,4.035,21.45,30154,21.59,2010,140,2.39,1.2,2,29.997,0
21178,11.386,6.6,1281,12.85,1920,110,1.027,0.53,1,0,1
21198,6.034,10.4,2688,15.57,1992,100,1.4,0.5,1,29.493,0
21212,5.91,10.2,2387,15.58,1997,140,1,0.5,1,0,0
21229,6.008,10.2,2141,13.52,1993,100,1.149,0.47,1,0,0
21232,5.742,13.5,8554,19.27,2000,160,1.21,0.8,1,0,0
21233,14.376,5.7,962,10.88,1931,120,0.993,0.46,0,0,1
21262,11.396,5.94,749,11.43,2001,120,1,0.36,1,0,0
21266,19.132,4,289,7.61,1934,140,0.884,0.35,1,0,1
21271,25.186,5.2,641,3.41,1913,130,1.23,0.32,1,0,0
21287,2.549,21.1,10230,19.6,2000,160,1.54,0.8,1,0,0
21293,13.579,9,5364,10.94,1910,110,1.469,0.65,1,0,0
21308,11.924,8.9,5098,14.1,1908,110,1.136,0.7,0,15.3,1
21312,14.379,7.5,2463,9.29,1922,130,1.417,0.58,1,31.5,0
21330,6.017,10.4,2697,15.71,2000,160,2.29,0.54,1,0,0
21336,5.343,12,3303,13.77,1979,120,1.053,0.54,1,0,1
21347,4.025,18,14290,20.73,1995,160,1.2,0.95,1,0,0
21356,5.742,13.5,8554,19.27,1999,160,1.21,0.8,1,0,0
21371,5.409,11.1,2338,12.99,1980,130,1.452,0.47,1,0,0
21379,18.737,5,715,8.04,1906,160,0.95,0.4,1,0,0
21414,11.033,6,837,13.09,1976,120,1.893,0.332,2,0,0
21420,6.686,10.1,2598,13.78,1976,120,1.21,0.52,1,1.5705,1
21436,9.513,6,616,12.96,1978,150,1.04,0.32,1,0,0
21438,8.732,10.7,5245,12.95,1915,120,1.067,0.7,1,3.6,1
21449,2.505,26.3,29635,24.36,2012,80,1,1.14,0,43.461,0
21452,28.836,5.8,4889,12.82,1939,120,0.893,0.5,1,0,1
21457,8.034,8.8,2259,14.4,1993,120,1,0.52,1,0,0
21463,11.807,8.6,3483,11.27,1915,160,1.087,0.55,0,0,0
21468,3.719,21.5,25109.4,20.96,1995,140,1.402,1.1,1,0,0
21476,30.015,4,1088,11.64,1937,120,0.876,0.41,0,0,1
21480,6.162,12.07,5023,15.38,1985,120,1.3,0.63,1,0,0
21508,5.742,13.5,8554,19.27,1999,160,1.21,0.8,1,0,0
21510,13.429,5.47,674,10.3,1980,160,1.05,0.32,1,5.4,0
21511,8.195,8.5,484.5,3.41,1969,110,1.3,0.4,1,0,0
21522,5.884,13.6,8713,18.15,1987,100,1.071,0.7,1,39.285,0
21540,9.382,9.55,3163,10.66,1933,160,1.216,0.65,0,0,0
21602,28.177,4.8,1990,11.65,1935,120,1.16,0.34,2,0,0
21612,6.762,7.78,679,10,1985,140,1,0.34,1,0,1
21613,3.968,17.6,11236,18.35,2003,140,1.41,0.85,2,20.7,0
21623,10.304,8.23,1982,10.04,1905,160,1.05,0.5,1,0,0
21627,14.37,5.6,1009,12.26,1992,160,1,0.39,1,0,0
21649,2.807,21.9,14218,19.35,2001,200,1.05,0.91,1,0,0
21664,5.343,12,3303,13.77,1979,120,1.053,0.54,1,0,1
21710,10.795,6.6,1140,12.72,1920,110,1.027,0.51,1,0,1
21715,15.62,4.9,407,7.14,1958,160,1.03,0.3,0,0,0
21718,2.635,24.78,19986,18.84,1985,120,1,1.05,1,23.049,1
21725,7.532,8.2,1319,12.69,1980,110,1.27,0.42,1,8.04509999999999,1
21728,12.565,8.7,4575,12.48,1905,110,1.095,0.64,1,0,1
21755,23.36,5.31,2328,13.24,1935,120,0.991,0.54,1,0,0
21756,2.962,24.6,31884,24.48,2003,250,1.2,1.09,1,0,0
21762,27.855,4.8,2721,16.3,1934,160,1.42,0.6,1,0,1
21775,4.275,14.75,5074,14.47,2010,130,1.14,0.64,1,0,0
21776,5.742,13.5,8554,19.27,2000,160,1.21,0.8,1,0,0
21780,7.082,11.25,6036,18.54,2002,250,2.12,0.66,1,9,0
21786,10.203,6.71,863,10.09,1980,140,1.1,0.34,1,0,0
21797,15.741,7.1,2710,10.62,1952,120,0.891,0.5,1,0,0
21803,3.623,20.6,19107.2,19.94,1995,140,1.267,1,1,0,0
21816,18.72,5,980,11.04,1926,120,1.13,0.38,1,0,1
21843,4.951,13,4092,14.42,1986,120,1.15,0.6,2,0,0
21853,23.336,4.8,1079,9.21,1929,130,1.49,0.48,1,0,1
21854,2.8,21,12084,19.55,1992,140,1.5,0.82,1,0,0
21858,5.742,13.5,8554,19.27,2000,160,1.21,0.8,1,0,0
21862,5.788,13,6115,15.77,1983,140,1.01,0.66,1,0,1
21872,5.91,10.2,2387,15.58,1997,140,1,0.5,1,0,0
21881,19.689,6.5,3259,11.62,1915,140,1.18,0.6,1,14.004,1
21887,8.041,12.5,9668,15.11,1945,120,1.323,0.8,1,45,0
21909,5.385,12.05,3323,13.41,1974,130,1.334,0.54,1,5.4,0
21910,12.558,8.7,5994,16.37,1931,130,1.35,0.74,1,0,1
21911,24.47,5.6,2463,10.32,1923,140,1.37,0.45,2,0,1
21940,4.408,14.7,7565,20.57,2000,130,1.17,0.69,1,0,0
21948,3.748,21.95,29663,22.45,1975,130,1.2,1.1,1,50.4,0
21952,5.788,13,6115,15.77,1983,140,1.01,0.66,1,0,1
21969,7.147,15,10479,10,1997,160,1.79,0.83,1,0,0
22015,15.676,6,1301,10.08,1963,120,0.883,0.37,0,0,1
22017,12.414,7.6,3807,18.27,1927,120,0.959,0.44,0,0,0
22020,17.567,6.6,3358,14.15,1954,160,0.978,0.58,1,0,0
22030,2.603,22,12202,18.97,2004,80,2.14,0.8,0,14.8545,0
22049,10.182,7,1149,11.39,1964,100,0.988,0.39,1,0,1
22052,12.995,5.5,816,13.03,1986,140,1,0.35,1,0,1
22056,11.064,6.6,1140,12.11,1920,110,1.027,0.51,1,0,1
22072,4.798,15.2,7535,15.13,1986,130,1.071,0.75,0,0,1
22080,18.72,5,980,11.04,1926,120,1.13,0.38,0,0,1
22087,9.604,9.65,3663,11.3,1913,160,1.702,0.66,2,0,1
22101,14.754,5.5,733,9.08,1934,160,1.2,0.4,1,0,1
22116,5.551,9.4,820,8.41,1984,140,1,0.36,1,0,0
22118,4.408,14.7,7565,20.57,2000,130,1.17,0.69,1,0,0
22121,5.884,13.6,8713,18.15,1986,100,1.071,0.7,1,39.285,0
22129,13.535,5.7,580,7.4,1936,160,0.993,0.29,1,0,1
22164,7.1,8.2,1333,14.43,1998,130,1.39,0.41,1,0,0
22165,19.968,5,907,8.98,1904,140,0.887,0.42,1,26.01,1
22187,11.426,6.28,1009,12.26,1992,160,1,0.39,1,0,0
22201,4.937,13.25,5104,16.76,2001,130,1.07,0.65,1,21.771,0
22215,4.764,13,3715,14.14,1970,120,1.032,0.55,1,19.368,0
22224,2.56,22,12441,19.99,1896,80,1.43,0.8,0,5.0202,0
22232,5.201,12.7,3913,13.72,1977,120,1.057,0.59,0,0,0
22245,15.766,6.99,3147.7,13.088,1955,140,1.2,0.59,1,13.5,1
22266,7.16,12,7772,18.04,2001,120,2.97,0.74,1,0,0
22274,4.643,16.2,10739.9,17.85,1995,140,1.173,0.85,1,0,0
22279,5.742,13.5,8554,19.27,2000,160,1.21,0.8,1,0,0
22281,8.893,7.1,927,11.38,1953,150,0.928,0.38,0,0,0
22315,11.045,6.8,889,8.41,1967,100,1.027,0.38,1,0,1
22329,10.293,6.8,807,8.79,1966,120,0.975,0.37,1,0,1
22348,8.505,8.7,1913,11.39,1927,140,0.87,0.52,1,0,1
22366,11.586,10.84,11335,15.09,1951,120,0.9,1.05,2,19.206,0
22371,11.924,8.9,5098,14.1,1908,110,1.136,0.7,1,15.3,1
22413,12.158,7.5,1494,7.882,1913,140,1.45,0.5,1,0,1
22415,10.696,10.5,6216,11.03,1921,140,1.3,0.7,1,45,0
22422,4.199,14.7,5715,17.13,2000,160,1.17,0.65,0,0,0
22428,9.802,7.6,1737,13.37,1909,120,1.19,0.5,1,35.1,0
22429,2.549,21.1,10230,19.6,1999,160,1.54,0.8,1,0,0
22432,6.034,10.4,2688,15.57,1992,100,1.4,0.5,1,33.498,0
22434,5.046,15.25,11240,20.14,2002,120,1.55,0.8,1,0,0
22436,9.786,6.7,474,6.06,1967,130,1.055,0.31,0,0,1
22480,5.576,13.7,8554,19.27,2000,160,1.21,0.8,1,0,0
22491,5.742,13.5,8554,19.27,1999,160,1.21,0.8,1,0,0
22513,24.343,4.4,595,6.61,1922,130,1.122,0.38,1,35.1,0
22528,21.515,4.5,887,11.53,1912,140,1.05,0.42,1,0,0
22554,5.895,11.73,3925,14.72,1981,120,1,0.6,1,0,0
22563,2.598,22,11038,17.22,1894,80,1.94,0.84,0,4.6359,0
22570,2.417,26.19,27266,24.47,2014,80,1,1.09,0,29.862,0
22592,13.569,7.56,6635,27.22,1914,160,1.098,0.6,0,0,0
22593,10.993,6.6,1000,10.76,1920,110,1.027,0.53,1,0,1
22595,10.173,6.72,863,10.09,1980,140,1.1,0.34,1,0,0
22596,5.742,13.5,8554,19.27,1999,160,1.21,0.8,1,0,0
22604,19.536,5.2,691,6.11,1997,130,1.39,0.32,1,0,0
22625,10.569,9.5,5443,14.76,1923,120,1.806,0.7,2,0,0
22652,11.647,9.7,7676,15.77,1922,120,1.054,0.85,1,0,0
22679,4.316,12.2,2529,15.12,1992,160,1,0.47,1,0,0
22683,9.382,9.55,3163,10.66,1933,160,1.216,0.65,0,0,0
22695,14.256,6,1013,9.49,1960,160,1.19,0.48,1,0,0
22697,4.42,14.5,6264,17.9,1992,200,1,0.69,1,0,0
22721,5.425,12.23,3994,14.97,1986,130,1.005,0.61,0,11.016,1
22726,5.914,13.43,8614.5,18.68,2003,200,1.85,0.85,1,0,0
22737,8.115,9.06,2385.5,13.267,1986,140,1.81,0.5,1,5.4,1
22749,3.223,19.31,10120,17.29,2008,160,1.11,0.85,1,20.43,0
22751,5.742,13.5,8554,19.27,1999,160,1.21,0.8,1,0,0
22776,4.42,14.5,6264,17.9,1992,200,1,0.69,1,0,0
22798,4.401,15.7,8169,17.13,1985,140,1,0.77,1,1.683,0
22811,29.548,4.4,1496,11.28,1920,140,1.133,0.46,1,0,1
22860,22.628,4.5,685,8.05,1971,140,0.86,0.24,1,0,0
22866,10.857,6.3,973,12.93,1992,130,1,0.39,1,0,0
22867,6.254,9.4,1651,13.34,1996,120,1,0.46,0,0,1
22897,2.549,21.1,10230,19.6,1999,160,1.54,0.8,1,0,0
22905,7.807,12.3,9385,16.6,1913,140,1.248,0.83,1,62.001,1
22911,13.879,6.2,1442,12.5,1976,120,1.775,0.36,2,0,0
22937,10.889,9.1,3964,12.03,1915,100,1.017,0.65,2,75.96,1
22947,6.512,11,3857,15.33,1993,100,1.08,0.55,1,0,0
22956,15.393,5.52,1242,13.93,2002,250,2.02,0.4,1,0,0
22959,3.337,18.7,9808,17.77,2000,200,1,0.78,1,0,0
22960,5.212,13,6056,19.26,1999,110,1.2,0.6,1,0,0
23031,5.742,13.5,8554,19.27,2000,160,1.21,0.8,1,0,0
23034,26.789,4,551,7.4,1906,160,0.98,0.4,1,0,0
23055,9.802,7.6,1737,13.37,1909,120,1.19,0.5,1,35.1,0
23063,24.093,5.76,3167,12.23,1927,140,0.96,0.47,2,18,1
23064,7.612,10,2724,11.6,1934,120,1.11,0.68,0,0,1
23084,7.943,7.58,796,9.43,1976,130,0.95,0.34,1,22.5,0
23108,5.742,13.5,8554,19.27,2000,160,1.21,0.8,1,0,0
23119,7.164,12.2,5825,12.64,1948,120,1.42,0.7,1,0,0
23122,10.677,8.23,2128,10.04,1905,160,1.05,0.5,1,0,0
23123,3.606,21,21914.5,21.386,1995,120,1.19,1.05,1,0,0
23132,6.017,8.85,603,6.7,1968,110,1.098,0.312,1,11.55852,1
23142,11.008,6.46,863,10.09,1980,140,1.1,0.34,1,0,0
23143,4.899,9.8,1162,12.95,1985,100,1.34,0.37,1,0,1
23170,4.751,15.2,8438,17.28,1986,130,1.071,0.75,1,0,1
23173,5.11,11.2,2246,13.49,1992,140,0.9,0.49,1,0,0
23185,5.742,13.5,8554,19.27,2000,160,1.21,0.8,1,0,0
23188,4.737,15,8517,18.5,2002,120,1.04,0.77,1,0,0
23194,2.834,17.7,5564,17.41,1993,160,1,0.66,1,0,0
23198,5.511,14.25,8386,16.52,2002,130,1.55,0.8,0,0,0
23203,9.889,6,471,9.17,1976,120,0.84,0.3,1,0,0
23214,12.754,8.7,9027,23.9,1931,130,1.35,0.74,1,0,1
23228,7.394,11.6,7640,19.041,1994,200,1,0.6,1,0,0
23282,26.789,4,551,7.4,1906,160,0.98,0.4,1,0,0
23327,7.16,12,7772,18.04,2001,120,2.97,0.74,1,0,0
23357,4.401,15.7,8169,17.13,1985,140,1,0.77,1,1.683,0
23374,15.638,10,17970.8,18.132,1978,160,1.03,1,1,0,1
23377,9.833,8,2613,16.28,1998,120,2.83,0.5,1,0,0
23401,5.742,13.5,8554,19.27,1999,160,1.21,0.8,1,0,0
23423,22.509,4.9,1153,9.74,1930,120,1.02,0.47,1,0,1
23451,21.244,5.8,2610,12.61,1932,130,1,0.59,1,4.95,1
23452,3.355,19.2,11315,18.25,1986,140,1.11,0.84,1,0,0
23471,9.479,9.8,4723,14.06,1907,120,1.13,0.62,1,25.002,1
23472,3.55,17.5,7634,15.934,1983,140,0.98,0.7,1,0,0
23473,5.884,13.6,8713,18.15,1987,100,1.071,0.7,1,39.285,0
23484,2.487,26.3,24559,20.48,2012,80,1,1.09,0,43.425,0
23487,17.436,6.1,1508,8.84,1977,160,0.93,0.45,1,0,0
23496,18.737,5,715,8.04,1906,160,0.95,0.4,1,0,0
23497,11.467,8.3,3561,14.08,1909,130,1.085,0.63,1,35.1,0
23500,2.834,17.7,5564,17.41,1993,160,1,0.66,1,0,0
23504,5.046,15.25,11240,20.14,2002,120,1.55,0.8,0,0,0
23508,8.041,12.5,9668,15.11,1945,120,1.323,0.8,1,45,0
23510,10.182,7,1149,11.39,1963,100,0.988,0.39,1,0,1
23515,7.769,10.5,3895,13.1,2002,250,2.11,0.62,1,0,0
23528,3.744,20.5,22732,22.66,1977,120,1.08,1.01,1,0,0
23547,10.616,7.95,2182,11.96,1914,180,1.442,0.5,1,0,1
23551,28.7,4.25,1014,9.31,1927,140,1.073,0.38,1,0,1
23553,20.577,4.7,834,9.96,1997,130,1.67,0.34,1,0,0
23570,7.456,13,7380,11.47,1914,120,1.328,0.83,2,0,1
23592,13.832,7.6,1966,7.6,1913,120,0.966,0.5,2,13.5,0
23602,5.372,13.43,12217,32.11,2008,160,1.59,0.71,2,4.5,0
23613,3.716,20.6,23759.4,23.58,1995,140,1.125,1.05,1,0,0
23614,5.512,9.1,1097,12.99,1985,120,0.915,0.37,1,0,1
23615,5.742,13.5,8554,19.27,1999,160,1.21,0.8,1,0,0
23616,4.316,12.2,2529,15.12,1992,160,1,0.47,1,0,0
23663,3.458,21.33,22732,22.66,1977,120,1.08,1.01,1,0,0
23672,10.978,7.2,1260,9.6,1980,120,0.939,0.4,1,0,0
23676,4.558,11,1992,16.16,1999,120,1,0.42,1,11.34,0
23696,24.201,5,1534,10.34,1936,120,0.927,0.38,2,0,1
23704,14.199,7.85,4074,13.13,1931,140,1.22,0.65,1,0,1
23724,6.065,12.21,5779,17.44,1985,120,1.3,0.63,0,0,0
23749,15.647,8.65,7894,14.21,1939,100,1.087,0.65,1,15.03,1
23758,29.83,4.4,1549,11.46,1920,140,1.133,0.46,1,0,1
23786,15.331,5.52,1500,16.96,2002,250,2.02,0.4,1,0,1
23800,15.366,8.8,1515,2.64,1962,110,1.09,0.6,1,0,1
23801,29.396,7,16717,19.88,1935,120,1.06,0.63,1,0,0
23804,3.682,17.45,8737,17.15,1994,160,1.017,0.74,1,0,0
23813,3.932,14.6,4068,14.29,1992,160,1.018,0.6,1,0.269999999999997,0
23817,2.75,22.5,13719,17.46,1976,120,1.17,0.815,1,0,1
23826,4.533,13.6,4114,14.44,1992,140,1.09,0.6,1,29.7,0
23837,19.576,5.5,1579,11.11,1911,130,0.871,0.5,1,0,0
23838,3.191,12.6,1608,15.46,1989,160,1.04,0.42,1,0,0
23860,14.37,5.6,1009,12.26,1992,160,1,0.39,1,0,0
23868,20.577,4.7,834,9.96,1997,130,1.67,0.34,1,0,0
23874,5.742,13.5,8554,19.27,1999,160,1.21,0.8,1,0,0
23884,3.938,18.565,13629,18.25,2006,130,1.09,0.92,1,18,0
23900,13.879,6.7,1353,8.6,1915,140,1.36,0.42,1,0,0
23911,10.173,6.72,863,10.09,1980,140,1.1,0.34,1,0,0
23915,15.676,6,1301,10.08,1963,120,0.883,0.37,1,0,1
23918,6.808,10.8,5295,20.72,1982,140,1.09,0.61,1,0,0
23919,13.596,7.02,2021.3,11.11,1951,100,0.925,0.8,1,0,0
23924,11.055,6.6,1140,12.13,1920,110,1.027,0.51,1,0,1
23939,3.729,15.5,5287,16.25,1995,160,1,0.69,2,0,0
23982,6.141,13.5,8386,16.52,2002,130,1,0.8,0,0,0
23996,5.576,13.7,8554,19.27,1999,160,1.21,0.8,1,0,0
24001,4.412,12.4,2940,15.76,2001,200,1,0.57,1,7.56,0
24005,19.132,4,289,7.61,1934,140,0.884,0.35,1,0,1
24020,12.158,7.5,1494,7.882,1913,140,1.45,0.5,1,0,1
24028,11.32,6.5,1143,12.33,1920,110,1.029,0.51,1,0,1
24084,22.955,4.6,827.1,8.65,1927,80,0.78,0.45,1,0,1
24086,11.548,8.28,3701,14.57,1930,140,1.384,0.61,1,13.5,1
24088,14.379,7.5,2463,9.29,1922,130,1.417,0.58,1,31.5,0
24091,8.723,10.7,5987,14.81,1915,120,1.067,0.7,1,3.6,1
24092,2.7,22.5,13719,18.12,1976,120,1.17,0.815,1,0,1
24100,11.294,9.3,4010,10.37,1908,100,1.496,0.632,1,0,0
24123,30.197,4,1123,11.87,1937,120,0.876,0.41,1,0,1
24128,10.696,10.5,6216,11.03,1918,140,1.3,0.7,1,45,0
24134,5.742,13.5,8554,19.27,1999,160,1.21,0.8,1,0,0
24149,2.807,21.9,14218,19.35,2001,200,1,0.91,1,0,0
24151,9.722,10.8,8803,16.89,1933,110,1.134,0.78,1,0,1
24191,14.666,5.9,1013,9.59,1960,160,1.19,0.46,1,0,0
24193,4.584,12.9,3726,15.8,1995,160,1,0.59,1,0,0
24197,11.548,8.28,3701,14.57,1930,140,1.384,0.61,1,13.5,1
24206,16.387,8.24,6427,12.81,1946,120,1.22,0.6,2,0,1
24217,5.742,13.5,8554,19.27,2000,160,1.21,0.8,1,0,0
24230,22.002,5.7,1864,9,1931,160,0.946,0.57,1,0,0
24257,19.215,6,2752,14.19,1991,160,1,0.52,1,0,0
24262,14.743,5.9,1013,9.49,1960,160,1.19,0.46,1,0,0
24264,19.868,4.94,1270,13.33,1948,160,1,0.45,1,0,0
24268,15.554,9,9978,15.51,1936,120,1.026,0.895,1,0,1
24292,17.436,6.1,1508,8.84,1977,160,0.93,0.45,1,0,0
24314,16.26,5.5,1009,10.29,1925,130,1.141,0.4,1,0,0
24320,5.824,8.85,603,7.15,1968,110,1.098,0.312,1,11.55852,1
24337,14.337,6.8,1441,8.09,1980,100,1.027,0.43,1,0,1
24338,17.309,5.8,1484,10.8,1950,140,1.01,0.49,1,0,1
24349,4.442,13,3529,15.45,1999,120,1.22,0.55,1,0,0
24370,19.302,4.5,426,6.88,1904,80,0.65,0.33,2,0,0
24403,14.313,6.4,1606,11.53,1908,130,0.985,0.45,1,0.729000000000002,0
24412,7.491,11.1,3977,11.52,1951,130,1,0.68,1,3.6,0
24427,5.7,13.55,8554,19.27,1999,160,1.21,0.8,1,0,0
24480,5.742,13.5,8554,19.27,1999,160,1.21,0.8,1,0,0
24488,13.116,9,5466,11.95,1927,120,1.899,0.69,1,0,0
24499,11.998,6.7,1479,12.58,1976,120,1.156,0.36,2,0,0
24507,7.529,9.1,2437,15.47,1997,200,1,0.5,1,6.3,0
24519,3.818,22,31408,22.7,2002,120,1,1.19,2,0,0
24526,16.02,6.99,3205.3,12.908,1955,140,1.2,0.59,0,13.5,1
24530,5.943,11.72,4297,15.91,1995,120,1.32,0.6,1,3.6153,0
24538,11.567,6.6,1140,11.08,1920,110,1.027,0.51,1,0,1
24552,11.866,5.6,454,8.09,1992,160,1.67,0.25,1,0,0
24557,21.74,4.5,509,6.48,1927,160,1,0.34,1,0,0
24568,13.879,6.7,1353,8.6,1916,140,1.36,0.42,1,0,0
24597,22.661,4.9,1153,9.61,1930,120,1.02,0.47,1,0,1
24615,6.74,12.14,6859,17.15,1996,120,1.13,0.75,1,9,0
24627,7.881,8.3,1701,14.24,1997,140,1,0.45,1,0,0
24639,5.884,13.6,8713,18.15,1986,100,1.071,0.7,1,39.285,0
24642,2.593,22,11095,17.38,2004,80,1.69,0.8,0,14.8545,0
24673,4.847,12,2438,12.35,1985,130,1,0.47,1,18,0
24697,5.742,13.5,8554,19.27,2000,160,1.21,0.8,1,0,0
24713,7.943,7.58,796,9.43,1976,130,0.95,0.34,1,22.5,0
24727,5.187,15.72,16255,24.41,2005,160,1.159,0.88,1,0,0
24728,14.785,5.5,818,10.09,1934,160,1.2,0.4,1,0,1
24753,12.348,6.22,826,8.93,1972,140,0.853,0.4,1,31.5,0
24754,3.191,12.6,1608,15.46,1989,160,1.04,0.42,1,0,0
24759,15.467,5.6,780,8.18,1914,140,2.5,0.4,0,66.996,1
24766,3.262,16,4489,15.88,1997,160,1,0.6,1,0,0
24768,2.549,21.1,10230,19.6,2000,160,1.54,0.8,1,0,0
24780,8.799,8,1984.3,15.44,1995,120,1,0.48,2,0,0
24834,9.513,6,616,12.96,1978,150,1.04,0.32,1,0,0
24839,3.355,19.2,11315,18.25,1986,140,1.11,0.84,1,0,0
24851,6.045,12.7,4651,12.07,1917,250,0.972,0.7,1,0,1
24867,13.525,8.7,4944,11.64,1905,110,1.095,0.64,1,0,1
24884,5.742,13.5,8554,19.27,2000,160,1.21,0.8,1,0,0
24907,6.017,10.4,2697,15.71,2001,160,2.29,0.54,1,0,0
24912,5.869,11.5,4104,16.81,1978,110,1.04,0.56,1,0,1
24935,5.012,12.8,4018,14.7,1996,140,1.143,0.6,1,0,0
24958,7.706,5.65,246,10.03,1992,130,1,0.25,1,0,0
24960,17.239,7.6,5734,14.27,1918,120,1.383,0.76,1,0,1
24966,6.577,9.56,1823,12.45,1989,130,1.106,0.46,1,4.5,0
24974,5.425,12.23,3994,14.97,1986,130,1.005,0.61,1,11.016,1
25022,9.833,8,2613,16.28,1998,120,2.83,0.5,1,0,0
25045,11.426,6.28,1009,12.26,1992,160,1,0.39,1,0,0
25075,3.458,21.33,22732,22.66,1977,120,1.08,1.01,1,0,0
25086,3.591,18.17,10558,18.53,1998,120,1,0.815,1,30.0006,0
25087,5.644,8.8,1189,15.36,1993,120,1.455,0.38,0,18,0
25091,3.573,21.55,26183,23.47,1987,100,1.7,1.09,1,0,1
25092,3.938,18.565,13629,18.25,2006,130,1.09,0.92,1,18,0
25119,16.395,5.5,1287,12.91,1993,160,1.7,0.4,1,0,0
25120,6.051,11.72,3785,13.52,1995,120,1.32,0.6,1,3.6153,0
25125,23.782,5.7,2139,8.84,1936,160,0.993,0.29,1,0,1
25126,5.364,11.19,2781,15.21,1998,160,1.84,0.5,1,10.3851,0
25160,6.254,9.4,1651,13.34,1996,120,1,0.46,1,0,1
25169,6.884,12.75,10135,19.97,1909,120,1.236,0.8,1,48.96,1
25178,4.643,16.2,10739.9,17.85,1995,140,1.173,0.85,1,0,0
25200,13.379,6,849,9.03,1966,120,0.914,0.37,1,0,0
25225,16.853,6,1368,9.17,1965,120,1.155,0.37,1,0,1
25228,6.008,10.2,2141,13.52,1993,100,1.149,0.47,1,0,0
25243,10.908,11.11,11785,16.04,1914,100,1.033,0.95,2,0,1
25251,4.899,9.8,1162,12.95,1985,100,1.34,0.37,1,0,1
25252,2.569,22,12494,19.94,1895,80,1.36,0.8,0,6.6393,0
25257,3.573,21.55,26183,23.47,1987,100,1.7,1.09,1,0,1
25277,15.366,8.8,1515,2.64,1961,110,1.067,0.6,1,0,1
25310,5.742,13.5,8554,19.27,1999,160,1.21,0.8,1,0,0
25349,9.382,9.55,3163,10.66,1933,160,1.216,0.65,1,0,0
25351,11.467,8.3,3561,14.08,1909,130,1.085,0.63,1,35.1,0
25356,7.394,11.6,7640,19.041,1994,200,1,0.6,1,0,0
25368,4.776,17.5,18526,21.37,1998,120,1.34,0.89,1,27,0
25376,5.742,13.5,8554,19.27,2000,160,1.21,0.8,1,0,0
25381,5.742,13.5,8554,19.27,1999,160,1.21,0.8,1,0,0
25386,5.555,9.1,969,11.3,1985,120,0.99,0.37,1,0,0
25389,18.633,5.5,1334,10.36,1916,120,0.989,0.42,2,0,0
25412,7.558,11.56,6285,15.2,1978,140,1.15,0.75,1,5.85,1
25416,11.955,9,3352,8.82,1910,110,1.469,0.65,1,0,0
25418,4.777,19.35,29928,23.08,2001,250,1.101,1.19,1,0,0
25422,7.807,12.3,9385,16.6,1913,140,1.248,0.83,0,62.001,1
25424,4.732,15.79,9228,16.36,1979,160,1.07,0.76,1,16.2,0
