7.727000000000000000e+03,6.258657868827301185e-02,1.312378789836417781e+01
2.319400000000000000e+04,2.274571158628987261e-02,5.522826842565965677e+00
8.199000000000000000e+03,2.276474956046550258e-01,5.445085155987182013e+00
7.737000000000000000e+03,3.144876396900844751e-01,6.677597209625629304e+00
1.349700000000000000e+04,4.470907884614756800e-02,7.833385553461589268e+00
1.223800000000000000e+04,4.841130632445116849e-02,1.352450585158542040e+01
9.610000000000000000e+02,9.586843696795233766e-03,4.308297229918940729e+01
2.568100000000000000e+04,2.730226800097068085e-01,8.783856492066977495e+00
1.474000000000000000e+04,6.227088083403917868e-02,5.486629099507812413e+00
1.174800000000000000e+04,8.815713771663230558e-02,1.077275566339466017e+01
1.798100000000000000e+04,3.006508107102544639e-02,4.335609087612516532e+01
2.068400000000000000e+04,4.739593460897546517e-01,7.664588599666724456e+00
6.300000000000000000e+02,2.333713450114639851e-03,9.896849562574862702e+00
1.202100000000000000e+04,1.052135438480052143e-01,9.372210851831084710e+00
2.826100000000000000e+04,3.802856737810277887e-01,6.183679818539005169e+00
1.196400000000000000e+04,2.393724955273307253e-01,8.551670219138582496e+00
4.071000000000000000e+03,7.931532269358616827e-02,5.524108063838482963e+00
2.203000000000000000e+03,9.208089612974224361e-03,1.039484332301363523e+01
8.028000000000000000e+03,1.393285231491787346e-01,9.639520540729197506e+00
6.949000000000000000e+03,3.969765365194065088e-01,2.989529788151529743e+01
8.378000000000000000e+03,4.302350323447396430e-01,2.478597311053433572e+01
4.293000000000000000e+03,4.379046118575417035e-01,2.444437840157820929e+01
6.290000000000000000e+02,5.105496193992218289e-03,9.970646522244402732e+00
1.426100000000000000e+04,3.778611769786974217e-02,6.927939952575338012e+00
8.027000000000000000e+03,1.469450848912215168e-01,9.639520540729197506e+00
1.257400000000000000e+04,5.929006322152061831e-02,1.514542998213351943e+01
1.433200000000000000e+04,1.221197750348694128e-01,1.606875517849933033e+01
2.361600000000000000e+04,2.719983701819953664e-02,7.395838826531036858e+00
1.266900000000000000e+04,1.704837910858403305e-01,6.138419945964781910e+00
2.682400000000000000e+04,3.140448921714928451e-03,1.535163708660559045e+01
3.667000000000000000e+03,2.513150510343597002e-02,8.383869056110450302e+00
